sourcedId,status,dateLastModified,classSourcedId,schoolSourcedId,userSourcedId,role,primary,beginDate,endDate
89129919490050023,,,103005002,024901103,8912991949,teacher,TRUE,2023-07-24,2024-05-30
89129919490040023,,,103004002,024901103,8912991949,teacher,TRUE,2023-07-24,2024-05-30
89129919490030023,,,103003002,024901103,8912991949,teacher,TRUE,2023-07-24,2024-05-30
89129919490020023,,,103002002,024901103,8912991949,teacher,TRUE,2023-07-24,2024-05-30
89129919490010023,,,103001002,024901103,8912991949,teacher,TRUE,2023-07-24,2024-05-30
99277583674813063,,,041481306,024901041,9927758367,teacher,TRUE,2023-07-24,2024-05-30
99277583674713083,,,041471308,024901041,9927758367,teacher,TRUE,2023-07-24,2024-05-30
99277583674613073,,,041461307,024901041,9927758367,teacher,TRUE,2023-07-24,2024-05-30
37213475525871073,,,001587107,024901001,3721347552,teacher,TRUE,2023-07-24,2024-05-30
37213475525871043,,,001587104,024901001,3721347552,teacher,TRUE,2023-07-24,2024-05-30
37213475525871033,,,001587103,024901001,3721347552,teacher,TRUE,2023-07-24,2024-05-30
37213475525871013,,,001587101,024901001,3721347552,teacher,TRUE,2023-07-24,2024-05-30
37213475525212063,,,001521206,024901001,3721347552,teacher,TRUE,2023-07-24,2024-05-30
37213475525202083,,,001520208,024901001,3721347552,teacher,TRUE,2023-07-24,2024-05-30
37213475525202053,,,001520205,024901001,3721347552,teacher,TRUE,2023-07-24,2024-05-30
37213475525027073,,,001502707,024901001,3721347552,teacher,TRUE,2023-07-24,2024-05-30
37213475525027043,,,001502704,024901001,3721347552,teacher,TRUE,2023-07-24,2024-05-30
37213475525016053,,,001501605,024901001,3721347552,teacher,TRUE,2023-07-24,2024-05-30
48497734511304053,,,101130405,024901101,4849773451,teacher,TRUE,2023-07-24,2024-05-30
48497734511303053,,,101130305,024901101,4849773451,teacher,TRUE,2023-07-24,2024-05-30
48497734511301053,,,101130105,024901101,4849773451,teacher,TRUE,2023-07-24,2024-05-30
48497734511301033,,,101130103,024901101,4849773451,teacher,TRUE,2023-07-24,2024-05-30
45297489360008073,,,103000807,024901103,4529748936,teacher,TRUE,2023-07-24,2024-05-30
45297489360006073,,,103000607,024901103,4529748936,teacher,TRUE,2023-07-24,2024-05-30
45297489360004073,,,103000407,024901103,4529748936,teacher,TRUE,2023-07-24,2024-05-30
45297489360003073,,,103000307,024901103,4529748936,teacher,TRUE,2023-07-24,2024-05-30
45297489360002073,,,103000207,024901103,4529748936,teacher,TRUE,2023-07-24,2024-05-30
45297489360001073,,,103000107,024901103,4529748936,teacher,TRUE,2023-07-24,2024-05-30
49645622124891083,,,041489108,024901041,4964562212,teacher,TRUE,2023-07-24,2024-05-30
49645622124891073,,,041489107,024901041,4964562212,teacher,TRUE,2023-07-24,2024-05-30
49645622124709453,,,041470945,024901041,4964562212,teacher,TRUE,2023-07-24,2024-05-30
49645622124691083,,,041469108,024901041,4964562212,teacher,TRUE,2023-07-24,2024-05-30
49645622124691073,,,041469107,024901041,4964562212,teacher,TRUE,2023-07-24,2024-05-30
49645622124691053,,,041469105,024901041,4964562212,teacher,TRUE,2023-07-24,2024-05-30
49645622124691033,,,041469103,024901041,4964562212,teacher,TRUE,2023-07-24,2024-05-30
49645622124691023,,,041469102,024901041,4964562212,teacher,TRUE,2023-07-24,2024-05-30
49645622124665063,,,041466506,024901041,4964562212,teacher,TRUE,2023-07-24,2024-05-30
49645622124665013,,,041466501,024901041,4964562212,teacher,TRUE,2023-07-24,2024-05-30
45648828724851013,,,041485101,024901041,4564882872,teacher,TRUE,2023-07-24,2024-05-30
45648828724850083,,,041485008,024901041,4564882872,teacher,TRUE,2023-07-24,2024-05-30
45648828724850073,,,041485007,024901041,4564882872,teacher,TRUE,2023-07-24,2024-05-30
45648828724751013,,,041475101,024901041,4564882872,teacher,TRUE,2023-07-24,2024-05-30
45648828724750083,,,041475008,024901041,4564882872,teacher,TRUE,2023-07-24,2024-05-30
45648828724750073,,,041475007,024901041,4564882872,teacher,TRUE,2023-07-24,2024-05-30
45648828724749083,,,041474908,024901041,4564882872,teacher,TRUE,2023-07-24,2024-05-30
45648828724650083,,,041465008,024901041,4564882872,teacher,TRUE,2023-07-24,2024-05-30
45648828725609043,,,001560904,024901001,4564882872,teacher,TRUE,2023-07-24,2024-05-30
45648828725608043,,,001560804,024901001,4564882872,teacher,TRUE,2023-07-24,2024-05-30
45648828725607043,,,001560704,024901001,4564882872,teacher,TRUE,2023-07-24,2024-05-30
45648828725606043,,,001560604,024901001,4564882872,teacher,TRUE,2023-07-24,2024-05-30
55151625874968073,,,041496807,024901041,5515162587,teacher,TRUE,2023-07-24,2024-05-30
55151625874965073,,,041496507,024901041,5515162587,teacher,TRUE,2023-07-24,2024-05-30
55151625874960073,,,041496007,024901041,5515162587,teacher,TRUE,2023-07-24,2024-05-30
55151625874958053,,,041495805,024901041,5515162587,teacher,TRUE,2023-07-24,2024-05-30
55151625874955053,,,041495505,024901041,5515162587,teacher,TRUE,2023-07-24,2024-05-30
55151625874950053,,,041495005,024901041,5515162587,teacher,TRUE,2023-07-24,2024-05-30
55151625874928023,,,041492802,024901041,5515162587,teacher,TRUE,2023-07-24,2024-05-30
55151625874925023,,,041492502,024901041,5515162587,teacher,TRUE,2023-07-24,2024-05-30
55151625874920023,,,041492002,024901041,5515162587,teacher,TRUE,2023-07-24,2024-05-30
55151625874907033,,,041490703,024901041,5515162587,teacher,TRUE,2023-07-24,2024-05-30
55151625874650043,,,041465004,024901041,5515162587,teacher,TRUE,2023-07-24,2024-05-30
36868816594832043,,,041483204,024901041,3686881659,teacher,TRUE,2023-07-24,2024-05-30
36868816594831063,,,041483106,024901041,3686881659,teacher,TRUE,2023-07-24,2024-05-30
36868816594830083,,,041483008,024901041,3686881659,teacher,TRUE,2023-07-24,2024-05-30
36868816594830073,,,041483007,024901041,3686881659,teacher,TRUE,2023-07-24,2024-05-30
36868816594830053,,,041483005,024901041,3686881659,teacher,TRUE,2023-07-24,2024-05-30
36868816594830033,,,041483003,024901041,3686881659,teacher,TRUE,2023-07-24,2024-05-30
36868816594830013,,,041483001,024901041,3686881659,teacher,TRUE,2023-07-24,2024-05-30
36868816594809553,,,041480955,024901041,3686881659,teacher,TRUE,2023-07-24,2024-05-30
17989844150008013,,,103000801,024901103,1798984415,teacher,TRUE,2023-07-24,2024-05-30
17989844150006013,,,103000601,024901103,1798984415,teacher,TRUE,2023-07-24,2024-05-30
17989844150004013,,,103000401,024901103,1798984415,teacher,TRUE,2023-07-24,2024-05-30
17989844150003013,,,103000301,024901103,1798984415,teacher,TRUE,2023-07-24,2024-05-30
17989844150002013,,,103000201,024901103,1798984415,teacher,TRUE,2023-07-24,2024-05-30
17989844150001013,,,103000101,024901103,1798984415,teacher,TRUE,2023-07-24,2024-05-30
71729858851404043,,,101140404,024901101,7172985885,teacher,TRUE,2023-07-24,2024-05-30
71729858851402053,,,101140205,024901101,7172985885,teacher,TRUE,2023-07-24,2024-05-30
71729858851402043,,,101140204,024901101,7172985885,teacher,TRUE,2023-07-24,2024-05-30
15181629324732033,,,041473203,024901041,1518162932,teacher,TRUE,2023-07-24,2024-05-30
15181629324730073,,,041473007,024901041,1518162932,teacher,TRUE,2023-07-24,2024-05-30
15181629324730063,,,041473006,024901041,1518162932,teacher,TRUE,2023-07-24,2024-05-30
15181629324730053,,,041473005,024901041,1518162932,teacher,TRUE,2023-07-24,2024-05-30
15181629324730013,,,041473001,024901041,1518162932,teacher,TRUE,2023-07-24,2024-05-30
15181629324709353,,,041470935,024901041,1518162932,teacher,TRUE,2023-07-24,2024-05-30
51789613825411053,,,001541105,024901001,5178961382,teacher,TRUE,2023-07-24,2024-05-30
51789613825402043,,,001540204,024901001,5178961382,teacher,TRUE,2023-07-24,2024-05-30
51789613825401073,,,001540107,024901001,5178961382,teacher,TRUE,2023-07-24,2024-05-30
51789613825401063,,,001540106,024901001,5178961382,teacher,TRUE,2023-07-24,2024-05-30
51789613825401033,,,001540103,024901001,5178961382,teacher,TRUE,2023-07-24,2024-05-30
51789613825401023,,,001540102,024901001,5178961382,teacher,TRUE,2023-07-24,2024-05-30
51789613825401013,,,001540101,024901001,5178961382,teacher,TRUE,2023-07-24,2024-05-30
51789613825019073,,,001501907,024901001,5178961382,teacher,TRUE,2023-07-24,2024-05-30
51789613825019033,,,001501903,024901001,5178961382,teacher,TRUE,2023-07-24,2024-05-30
57361986499150183,,,001915018,024901001,5736198649,teacher,TRUE,2023-07-24,2024-05-30
57361986499150173,,,001915017,024901001,5736198649,teacher,TRUE,2023-07-24,2024-05-30
57361986499150163,,,001915016,024901001,5736198649,teacher,TRUE,2023-07-24,2024-05-30
57361986499150153,,,001915015,024901001,5736198649,teacher,TRUE,2023-07-24,2024-05-30
57361986499150143,,,001915014,024901001,5736198649,teacher,TRUE,2023-07-24,2024-05-30
57361986499150133,,,001915013,024901001,5736198649,teacher,TRUE,2023-07-24,2024-05-30
57361986499150123,,,001915012,024901001,5736198649,teacher,TRUE,2023-07-24,2024-05-30
57361986499150113,,,001915011,024901001,5736198649,teacher,TRUE,2023-07-24,2024-05-30
57361986499150083,,,001915008,024901001,5736198649,teacher,TRUE,2023-07-24,2024-05-30
57361986499150073,,,001915007,024901001,5736198649,teacher,TRUE,2023-07-24,2024-05-30
57361986499150063,,,001915006,024901001,5736198649,teacher,TRUE,2023-07-24,2024-05-30
57361986499150053,,,001915005,024901001,5736198649,teacher,TRUE,2023-07-24,2024-05-30
57361986499150043,,,001915004,024901001,5736198649,teacher,TRUE,2023-07-24,2024-05-30
57361986499150033,,,001915003,024901001,5736198649,teacher,TRUE,2023-07-24,2024-05-30
57361986499150023,,,001915002,024901001,5736198649,teacher,TRUE,2023-07-24,2024-05-30
57361986499150013,,,001915001,024901001,5736198649,teacher,TRUE,2023-07-24,2024-05-30
72755611314892043,,,041489204,024901041,7275561131,teacher,TRUE,2023-07-24,2024-05-30
72755611314892023,,,041489202,024901041,7275561131,teacher,TRUE,2023-07-24,2024-05-30
72755611314823053,,,041482305,024901041,7275561131,teacher,TRUE,2023-07-24,2024-05-30
72755611314820083,,,041482008,024901041,7275561131,teacher,TRUE,2023-07-24,2024-05-30
72755611314820063,,,041482006,024901041,7275561131,teacher,TRUE,2023-07-24,2024-05-30
72755611314820033,,,041482003,024901041,7275561131,teacher,TRUE,2023-07-24,2024-05-30
72755611314820013,,,041482001,024901041,7275561131,teacher,TRUE,2023-07-24,2024-05-30
72755611314809353,,,041480935,024901041,7275561131,teacher,TRUE,2023-07-24,2024-05-30
93234481335859011,,,001585901,024901001,9323448133,teacher,TRUE,2023-07-24,2024-05-30
93234481335858011,,,001585801,024901001,9323448133,teacher,TRUE,2023-07-24,2024-05-30
93234481335825081,,,001582508,024901001,9323448133,teacher,TRUE,2023-07-24,2024-05-30
93234481335825071,,,001582507,024901001,9323448133,teacher,TRUE,2023-07-24,2024-05-30
93234481335825061,,,001582506,024901001,9323448133,teacher,TRUE,2023-07-24,2024-05-30
93234481335825051,,,001582505,024901001,9323448133,teacher,TRUE,2023-07-24,2024-05-30
93234481335825041,,,001582504,024901001,9323448133,teacher,TRUE,2023-07-24,2024-05-30
93234481335825031,,,001582503,024901001,9323448133,teacher,TRUE,2023-07-24,2024-05-30
93234481335825021,,,001582502,024901001,9323448133,teacher,TRUE,2023-07-24,2024-05-30
93234481335825011,,,001582501,024901001,9323448133,teacher,TRUE,2023-07-24,2024-05-30
93234481335800081,,,001580008,024901001,9323448133,teacher,TRUE,2023-07-24,2024-05-30
93234481335800071,,,001580007,024901001,9323448133,teacher,TRUE,2023-07-24,2024-05-30
93234481335800061,,,001580006,024901001,9323448133,teacher,TRUE,2023-07-24,2024-05-30
93234481335800051,,,001580005,024901001,9323448133,teacher,TRUE,2023-07-24,2024-05-30
93234481335800041,,,001580004,024901001,9323448133,teacher,TRUE,2023-07-24,2024-05-30
93234481335800031,,,001580003,024901001,9323448133,teacher,TRUE,2023-07-24,2024-05-30
93234481335800021,,,001580002,024901001,9323448133,teacher,TRUE,2023-07-24,2024-05-30
93234481335800011,,,001580001,024901001,9323448133,teacher,TRUE,2023-07-24,2024-05-30
93234481335712081,,,001571208,024901001,9323448133,teacher,TRUE,2023-07-24,2024-05-30
93234481335712071,,,001571207,024901001,9323448133,teacher,TRUE,2023-07-24,2024-05-30
93234481335712061,,,001571206,024901001,9323448133,teacher,TRUE,2023-07-24,2024-05-30
93234481335712051,,,001571205,024901001,9323448133,teacher,TRUE,2023-07-24,2024-05-30
93234481335712041,,,001571204,024901001,9323448133,teacher,TRUE,2023-07-24,2024-05-30
93234481335712031,,,001571203,024901001,9323448133,teacher,TRUE,2023-07-24,2024-05-30
93234481335712021,,,001571202,024901001,9323448133,teacher,TRUE,2023-07-24,2024-05-30
93234481335712011,,,001571201,024901001,9323448133,teacher,TRUE,2023-07-24,2024-05-30
93234481335711081,,,001571108,024901001,9323448133,teacher,TRUE,2023-07-24,2024-05-30
93234481335711071,,,001571107,024901001,9323448133,teacher,TRUE,2023-07-24,2024-05-30
93234481335711061,,,001571106,024901001,9323448133,teacher,TRUE,2023-07-24,2024-05-30
93234481335711051,,,001571105,024901001,9323448133,teacher,TRUE,2023-07-24,2024-05-30
93234481335711041,,,001571104,024901001,9323448133,teacher,TRUE,2023-07-24,2024-05-30
93234481335711031,,,001571103,024901001,9323448133,teacher,TRUE,2023-07-24,2024-05-30
93234481335711021,,,001571102,024901001,9323448133,teacher,TRUE,2023-07-24,2024-05-30
93234481335711011,,,001571101,024901001,9323448133,teacher,TRUE,2023-07-24,2024-05-30
93234481335700011,,,001570001,024901001,9323448133,teacher,TRUE,2023-07-24,2024-05-30
93234481335614081,,,001561408,024901001,9323448133,teacher,TRUE,2023-07-24,2024-05-30
93234481335614071,,,001561407,024901001,9323448133,teacher,TRUE,2023-07-24,2024-05-30
93234481335614061,,,001561406,024901001,9323448133,teacher,TRUE,2023-07-24,2024-05-30
93234481335614051,,,001561405,024901001,9323448133,teacher,TRUE,2023-07-24,2024-05-30
93234481335614041,,,001561404,024901001,9323448133,teacher,TRUE,2023-07-24,2024-05-30
93234481335614031,,,001561403,024901001,9323448133,teacher,TRUE,2023-07-24,2024-05-30
93234481335614021,,,001561402,024901001,9323448133,teacher,TRUE,2023-07-24,2024-05-30
93234481335614011,,,001561401,024901001,9323448133,teacher,TRUE,2023-07-24,2024-05-30
93234481335521081,,,001552108,024901001,9323448133,teacher,TRUE,2023-07-24,2024-05-30
93234481335521071,,,001552107,024901001,9323448133,teacher,TRUE,2023-07-24,2024-05-30
93234481335521061,,,001552106,024901001,9323448133,teacher,TRUE,2023-07-24,2024-05-30
